"Step","swin_unetr_fold4 - train/gdl","swin_unetr_fold4 - train/gdl__MIN","swin_unetr_fold4 - train/gdl__MAX"
"64","0.011217753157486281","0.011217753157486281","0.011217753157486281"
"65","0.011157070021180247","0.011157070021180247","0.011157070021180247"
"66","0.011140922147435684","0.011140922147435684","0.011140922147435684"
"67","0.011205008050922675","0.011205008050922675","0.011205008050922675"
"70","0.011219221190272853","0.011219221190272853","0.011219221190272853"
"71","0.011141479444804704","0.011141479444804704","0.011141479444804704"
"72","0.011053738666780808","0.011053738666780808","0.011053738666780808"
"73","0.011100233022071276","0.011100233022071276","0.011100233022071276"
"74","0.01112320781577294","0.01112320781577294","0.01112320781577294"
"77","0.011038858401508636","0.011038858401508636","0.011038858401508636"
"78","0.011137916918086656","0.011137916918086656","0.011137916918086656"
"79","0.011062729349420215","0.011062729349420215","0.011062729349420215"
"80","0.011132009274484168","0.011132009274484168","0.011132009274484168"
"81","0.011039429202489253","0.011039429202489253","0.011039429202489253"
"84","0.011083037028120343","0.011083037028120343","0.011083037028120343"
"85","0.011063798117379961","0.011063798117379961","0.011063798117379961"
"86","0.011067878492513459","0.011067878492513459","0.011067878492513459"
"87","0.01106938671687272","0.01106938671687272","0.01106938671687272"
"88","0.011085281933036272","0.011085281933036272","0.011085281933036272"
"91","0.011076473425163588","0.011076473425163588","0.011076473425163588"
"92","0.011104069362026408","0.011104069362026408","0.011104069362026408"
"93","0.011012470938660583","0.011012470938660583","0.011012470938660583"
"94","0.011029891505687584","0.011029891505687584","0.011029891505687584"
"95","0.011134156616445888","0.011134156616445888","0.011134156616445888"
"98","0.011022563430719022","0.011022563430719022","0.011022563430719022"
"99","0.011104956071383319","0.011104956071383319","0.011104956071383319"
"100","0.01103389095972628","0.01103389095972628","0.01103389095972628"
"101","0.01103847734386214","0.01103847734386214","0.01103847734386214"
"102","0.01096713365994172","0.01096713365994172","0.01096713365994172"
"105","0.010981928543957076","0.010981928543957076","0.010981928543957076"
"106","0.011079318968269403","0.011079318968269403","0.011079318968269403"
"107","0.010967071168878987","0.010967071168878987","0.010967071168878987"
"108","0.011026021647297216","0.011026021647297216","0.011026021647297216"
"109","0.011040533570845291","0.011040533570845291","0.011040533570845291"
"112","0.010980899823622348","0.010980899823622348","0.010980899823622348"
"113","0.010971897649307198","0.010971897649307198","0.010971897649307198"
"114","0.010976528681233349","0.010976528681233349","0.010976528681233349"
"115","0.01097771516620417","0.01097771516620417","0.01097771516620417"
"116","0.01100842418706298","0.01100842418706298","0.01100842418706298"
"119","0.010973070697988672","0.010973070697988672","0.010973070697988672"
"120","0.011028136095518878","0.011028136095518878","0.011028136095518878"
"121","0.010979440801457118","0.010979440801457118","0.010979440801457118"
"122","0.011010838579612766","0.011010838579612766","0.011010838579612766"
"123","0.010990483792560058","0.010990483792560058","0.010990483792560058"
"126","0.01092863617786488","0.01092863617786488","0.01092863617786488"
"127","0.011007861843479487","0.011007861843479487","0.011007861843479487"
"128","0.01102539202533803","0.01102539202533803","0.01102539202533803"
"129","0.010985393477548478","0.010985393477548478","0.010985393477548478"
"130","0.010899701277669076","0.010899701277669076","0.010899701277669076"
"133","0.01094483180181777","0.01094483180181777","0.01094483180181777"
"134","0.011028724496648094","0.011028724496648094","0.011028724496648094"
"135","0.010841412858969128","0.010841412858969128","0.010841412858969128"
"136","0.011012147293379832","0.011012147293379832","0.011012147293379832"
"137","0.010918720118695423","0.010918720118695423","0.010918720118695423"
"140","0.010958326560320418","0.010958326560320418","0.010958326560320418"
"141","0.010963389570533135","0.010963389570533135","0.010963389570533135"
"142","0.010942051644521498","0.010942051644521498","0.010942051644521498"
"143","0.010838148635324316","0.010838148635324316","0.010838148635324316"
"144","0.010888042789896484","0.010888042789896484","0.010888042789896484"
"147","0.010923922432286837","0.010923922432286837","0.010923922432286837"
"148","0.010878270968053586","0.010878270968053586","0.010878270968053586"
"149","0.01086502168219452","0.01086502168219452","0.01086502168219452"
"150","0.010883023818305112","0.010883023818305112","0.010883023818305112"
"151","0.010929003073889198","0.010929003073889198","0.010929003073889198"
"154","0.010969241093778802","0.010969241093778802","0.010969241093778802"
"155","0.010891056830037313","0.010891056830037313","0.010891056830037313"
"156","0.010876071188281055","0.010876071188281055","0.010876071188281055"
"157","0.010865378972729035","0.010865378972729035","0.010865378972729035"
"158","0.010935914332472537","0.010935914332472537","0.010935914332472537"
"161","0.010893480817925136","0.010893480817925136","0.010893480817925136"
"162","0.010871235559066883","0.010871235559066883","0.010871235559066883"
"163","0.010943143586170524","0.010943143586170524","0.010943143586170524"
"164","0.010967174018672858","0.010967174018672858","0.010967174018672858"
"165","0.010866947035852328","0.010866947035852328","0.010866947035852328"
"168","0.010880555261201054","0.010880555261201054","0.010880555261201054"
"169","0.010869166418657584","0.010869166418657584","0.010869166418657584"
"170","0.010916973632528018","0.010916973632528018","0.010916973632528018"
"171","0.010904898841993091","0.010904898841993091","0.010904898841993091"
"172","0.010934920199808804","0.010934920199808804","0.010934920199808804"
"175","0.010921187416728803","0.010921187416728803","0.010921187416728803"
"176","0.01089296796015659","0.01089296796015659","0.01089296796015659"
"177","0.01093694538362807","0.01093694538362807","0.01093694538362807"
"178","0.010880093232172362","0.010880093232172362","0.010880093232172362"
"179","0.010898231889637183","0.010898231889637183","0.010898231889637183"
"182","0.010852884900375002","0.010852884900375002","0.010852884900375002"
"183","0.010910465007272729","0.010910465007272729","0.010910465007272729"
"184","0.010906031568228924","0.010906031568228924","0.010906031568228924"
"185","0.010854281774358964","0.010854281774358964","0.010854281774358964"
"186","0.010932594930479548","0.010932594930479548","0.010932594930479548"
"189","0.010909819281654992","0.010909819281654992","0.010909819281654992"
"190","0.01092152108868773","0.01092152108868773","0.01092152108868773"
"191","0.010855441145874464","0.010855441145874464","0.010855441145874464"
"192","0.010905467853748158","0.010905467853748158","0.010905467853748158"
"193","0.01089885722327581","0.01089885722327581","0.01089885722327581"
"196","0.01089525398733919","0.01089525398733919","0.01089525398733919"
"197","0.010870022772027876","0.010870022772027876","0.010870022772027876"
"198","0.010919008411182448","0.010919008411182448","0.010919008411182448"
"199","0.010871360147850624","0.010871360147850624","0.010871360147850624"
"200","0.010944636076986468","0.010944636076986468","0.010944636076986468"
"203","0.01084698365823231","0.01084698365823231","0.01084698365823231"
"204","0.010822011555015002","0.010822011555015002","0.010822011555015002"
"205","0.010910228269926995","0.010910228269926995","0.010910228269926995"
"206","0.010854460979152077","0.010854460979152077","0.010854460979152077"
"207","0.01083164503968866","0.01083164503968866","0.01083164503968866"
