"Step","dynunet_fold2 - train/total","dynunet_fold2 - train/total__MIN","dynunet_fold2 - train/total__MAX"
"59","0.12063733694139561","0.12063733694139561","0.12063733694139561"
"60","0.11956208098873303","0.11956208098873303","0.11956208098873303"
"63","0.11898023126348531","0.11898023126348531","0.11898023126348531"
"64","0.12061118018849716","0.12061118018849716","0.12061118018849716"
"65","0.11841151919377185","0.11841151919377185","0.11841151919377185"
"66","0.11774926729806703","0.11774926729806703","0.11774926729806703"
"67","0.11924137234550727","0.11924137234550727","0.11924137234550727"
"70","0.11911595833348715","0.11911595833348715","0.11911595833348715"
"71","0.11826882262218308","0.11826882262218308","0.11826882262218308"
"72","0.1168446809696477","0.1168446809696477","0.1168446809696477"
"73","0.11895322536614228","0.11895322536614228","0.11895322536614228"
"74","0.1187680507909297","0.1187680507909297","0.1187680507909297"
"77","0.1169981217673008","0.1169981217673008","0.1169981217673008"
"78","0.117177010582381","0.117177010582381","0.117177010582381"
"79","0.11637178279441333","0.11637178279441333","0.11637178279441333"
"80","0.11701340788926978","0.11701340788926978","0.11701340788926978"
"81","0.11684532890910711","0.11684532890910711","0.11684532890910711"
"84","0.11692573418598864","0.11692573418598864","0.11692573418598864"
"85","0.11674558256074456","0.11674558256074456","0.11674558256074456"
"86","0.11701564575662408","0.11701564575662408","0.11701564575662408"
"87","0.11582049476441392","0.11582049476441392","0.11582049476441392"
"88","0.11618140399117362","0.11618140399117362","0.11618140399117362"
"91","0.116027280914061","0.116027280914061","0.116027280914061"
"92","0.115861073198821","0.115861073198821","0.115861073198821"
"93","0.11503755655421903","0.11503755655421903","0.11503755655421903"
"94","0.11639457717497563","0.11639457717497563","0.11639457717497563"
"95","0.11453715916440795","0.11453715916440795","0.11453715916440795"
"98","0.11462969602855705","0.11462969602855705","0.11462969602855705"
"99","0.11382849507428931","0.11382849507428931","0.11382849507428931"
"100","0.11375443349507722","0.11375443349507722","0.11375443349507722"
"101","0.1146709522075177","0.1146709522075177","0.1146709522075177"
"102","0.11372161021222284","0.11372161021222284","0.11372161021222284"
"105","0.11476898545125153","0.11476898545125153","0.11476898545125153"
"106","0.11367559100166608","0.11367559100166608","0.11367559100166608"
"107","0.11396667995848955","0.11396667995848955","0.11396667995848955"
"108","0.11391441852209114","0.11391441852209114","0.11391441852209114"
"109","0.11394439132489038","0.11394439132489038","0.11394439132489038"
"112","0.11342103568861236","0.11342103568861236","0.11342103568861236"
"113","0.11274212117617328","0.11274212117617328","0.11274212117617328"
"114","0.11308853848921982","0.11308853848921982","0.11308853848921982"
"115","0.11356511505852852","0.11356511505852852","0.11356511505852852"
"116","0.11256315579105701","0.11256315579105701","0.11256315579105701"
"119","0.11196715583686125","0.11196715583686125","0.11196715583686125"
"120","0.11191379733270768","0.11191379733270768","0.11191379733270768"
"121","0.11181670220496205","0.11181670220496205","0.11181670220496205"
"122","0.112013903627922","0.112013903627922","0.112013903627922"
"123","0.11305434627305248","0.11305434627305248","0.11305434627305248"
"126","0.11288106439582746","0.11288106439582746","0.11288106439582746"
"127","0.11208234413111687","0.11208234413111687","0.11208234413111687"
"128","0.11228154571243114","0.11228154571243114","0.11228154571243114"
"129","0.11188563525483206","0.11188563525483206","0.11188563525483206"
"130","0.11120102457496543","0.11120102457496543","0.11120102457496543"
"133","0.11205967084718343","0.11205967084718343","0.11205967084718343"
"134","0.11096217138168615","0.11096217138168615","0.11096217138168615"
"135","0.11168150209672588","0.11168150209672588","0.11168150209672588"
"136","0.11135802945743005","0.11135802945743005","0.11135802945743005"
"137","0.11044657456580735","0.11044657456580735","0.11044657456580735"
"140","0.11072952475487477","0.11072952475487477","0.11072952475487477"
"141","0.11023018603289733","0.11023018603289733","0.11023018603289733"
"142","0.11107442662668177","0.11107442662668177","0.11107442662668177"
"143","0.11024911318063027","0.11024911318063027","0.11024911318063027"
"144","0.11024868541328615","0.11024868541328615","0.11024868541328615"
"147","0.1104802237884081","0.1104802237884081","0.1104802237884081"
"148","0.10977841795369725","0.10977841795369725","0.10977841795369725"
"149","0.11031150699540715","0.11031150699540715","0.11031150699540715"
"150","0.11034449376165867","0.11034449376165867","0.11034449376165867"
"151","0.10982460156889447","0.10982460156889447","0.10982460156889447"
"154","0.10975015070692544","0.10975015070692544","0.10975015070692544"
"155","0.10957328171884537","0.10957328171884537","0.10957328171884537"
"156","0.10898449537203167","0.10898449537203167","0.10898449537203167"
"157","0.10982815153066279","0.10982815153066279","0.10982815153066279"
"158","0.11000910792419147","0.11000910792419147","0.11000910792419147"
"161","0.1088599951371341","0.1088599951371341","0.1088599951371341"
"162","0.10929691543937681","0.10929691543937681","0.10929691543937681"
"163","0.10848133608666591","0.10848133608666591","0.10848133608666591"
"164","0.10840167549088017","0.10840167549088017","0.10840167549088017"
"165","0.10844972243129243","0.10844972243129243","0.10844972243129243"
"168","0.10918846018047947","0.10918846018047947","0.10918846018047947"
"169","0.10900203772171428","0.10900203772171428","0.10900203772171428"
"170","0.10925974291890408","0.10925974291890408","0.10925974291890408"
"171","0.1086765945389125","0.1086765945389125","0.1086765945389125"
"172","0.10953856358361064","0.10953856358361064","0.10953856358361064"
"175","0.10862447921734997","0.10862447921734997","0.10862447921734997"
"176","0.10869545694561554","0.10869545694561554","0.10869545694561554"
"177","0.10924428597181327","0.10924428597181327","0.10924428597181327"
"178","0.10821055150610996","0.10821055150610996","0.10821055150610996"
"179","0.10846591815029905","0.10846591815029905","0.10846591815029905"
"182","0.10887793055029982","0.10887793055029982","0.10887793055029982"
"183","0.10829213919779246","0.10829213919779246","0.10829213919779246"
"184","0.1083656046539545","0.1083656046539545","0.1083656046539545"
"185","0.10764854483395106","0.10764854483395106","0.10764854483395106"
"186","0.10844139794887596","0.10844139794887596","0.10844139794887596"
"189","0.1079597945921768","0.1079597945921768","0.1079597945921768"
"190","0.108107617274088","0.108107617274088","0.108107617274088"
"191","0.10798786328782961","0.10798786328782961","0.10798786328782961"
"192","0.10798329035086292","0.10798329035086292","0.10798329035086292"
"193","0.10880987898313574","0.10880987898313574","0.10880987898313574"
"196","0.10800814928962683","0.10800814928962683","0.10800814928962683"
"197","0.10754466829700517","0.10754466829700517","0.10754466829700517"
"198","0.10811439920388145","0.10811439920388145","0.10811439920388145"
"199","0.10736379651776091","0.10736379651776091","0.10736379651776091"
"200","0.10856872948402643","0.10856872948402643","0.10856872948402643"
"203","0.1084906242050037","0.1084906242050037","0.1084906242050037"
"204","0.10794531643487416","0.10794531643487416","0.10794531643487416"
"205","0.10784575202022538","0.10784575202022538","0.10784575202022538"
"206","0.10737345933115908","0.10737345933115908","0.10737345933115908"
"207","0.10773393978844538","0.10773393978844538","0.10773393978844538"
