"Step","dynunet_fold3 - train/gdl","dynunet_fold3 - train/gdl__MIN","dynunet_fold3 - train/gdl__MAX"
"130","0.010720173157092795","0.010720173157092795","0.010720173157092795"
"133","0.010738548558817866","0.010738548558817866","0.010738548558817866"
"134","0.010729060453874688","0.010729060453874688","0.010729060453874688"
"135","0.010729210690739031","0.010729210690739031","0.010729210690739031"
"136","0.010680697765301905","0.010680697765301905","0.010680697765301905"
"137","0.01076015943953502","0.01076015943953502","0.01076015943953502"
"140","0.01067557124386805","0.01067557124386805","0.01067557124386805"
"141","0.010702067226665316","0.010702067226665316","0.010702067226665316"
"142","0.010676392842613193","0.010676392842613193","0.010676392842613193"
"143","0.010650572302267479","0.010650572302267479","0.010650572302267479"
"144","0.010596082986334488","0.010596082986334488","0.010596082986334488"
"147","0.010610312665680667","0.010610312665680667","0.010610312665680667"
"148","0.01068542377767304","0.01068542377767304","0.01068542377767304"
"149","0.010667776418387181","0.010667776418387181","0.010667776418387181"
"150","0.010595551732179284","0.010595551732179284","0.010595551732179284"
"151","0.01064800462210561","0.01064800462210561","0.01064800462210561"
"154","0.01056133638717914","0.01056133638717914","0.01056133638717914"
"155","0.010608768740947485","0.010608768740947485","0.010608768740947485"
"156","0.01061181207657661","0.01061181207657661","0.01061181207657661"
"157","0.01060513888217195","0.01060513888217195","0.01060513888217195"
"158","0.010633677620336124","0.010633677620336124","0.010633677620336124"
"161","0.01063864795037507","0.01063864795037507","0.01063864795037507"
"162","0.010688897162187063","0.010688897162187063","0.010688897162187063"
"163","0.010599692186419138","0.010599692186419138","0.010599692186419138"
"164","0.010662356202845657","0.010662356202845657","0.010662356202845657"
"165","0.01061464815320584","0.01061464815320584","0.01061464815320584"
"168","0.010723831210502667","0.010723831210502667","0.010723831210502667"
"169","0.010618532210619633","0.010618532210619633","0.010618532210619633"
"170","0.010664929441179121","0.010664929441179121","0.010664929441179121"
"171","0.01056103456574824","0.01056103456574824","0.01056103456574824"
"172","0.010631603999005541","0.010631603999005541","0.010631603999005541"
"175","0.010620500012119874","0.010620500012119874","0.010620500012119874"
"176","0.010568838771965685","0.010568838771965685","0.010568838771965685"
"177","0.010577602871164648","0.010577602871164648","0.010577602871164648"
"178","0.010616625783251916","0.010616625783251916","0.010616625783251916"
"179","0.010582830491133807","0.010582830491133807","0.010582830491133807"
"182","0.010646984441073603","0.010646984441073603","0.010646984441073603"
"183","0.010639248258805358","0.010639248258805358","0.010639248258805358"
"184","0.010585671022597732","0.010585671022597732","0.010585671022597732"
"185","0.010670445616795535","0.010670445616795535","0.010670445616795535"
"186","0.010564060819126087","0.010564060819126087","0.010564060819126087"
"189","0.010576863104973359","0.010576863104973359","0.010576863104973359"
"190","0.010547940689692229","0.010547940689692229","0.010547940689692229"
"191","0.010582926547226193","0.010582926547226193","0.010582926547226193"
"192","0.010591673321160035","0.010591673321160035","0.010591673321160035"
"193","0.010564212744641189","0.010564212744641189","0.010564212744641189"
"196","0.010583326862682438","0.010583326862682438","0.010583326862682438"
"197","0.010578985598785517","0.010578985598785517","0.010578985598785517"
"198","0.01052169883676521","0.01052169883676521","0.01052169883676521"
"199","0.010598318928779257","0.010598318928779257","0.010598318928779257"
"200","0.010572436116545281","0.010572436116545281","0.010572436116545281"
"203","0.01058452188356158","0.01058452188356158","0.01058452188356158"
"204","0.010551429223032873","0.010551429223032873","0.010551429223032873"
"205","0.010534461574467024","0.010534461574467024","0.010534461574467024"
"206","0.01057680932976925","0.01057680932976925","0.01057680932976925"
"207","0.010690262853585337","0.010690262853585337","0.010690262853585337"
