"Step","swin_unetr_fold3 - train/total","swin_unetr_fold3 - train/total__MIN","swin_unetr_fold3 - train/total__MAX"
"162","0.07222346815966536","0.07222346815966536","0.07222346815966536"
"163","0.07200118034301611","0.07200118034301611","0.07200118034301611"
"164","0.07217866506077526","0.07217866506077526","0.07217866506077526"
"165","0.07251856060191732","0.07251856060191732","0.07251856060191732"
"168","0.07273712377395827","0.07273712377395827","0.07273712377395827"
"169","0.07191662327285864","0.07191662327285864","0.07191662327285864"
"170","0.07179882872716944","0.07179882872716944","0.07179882872716944"
"171","0.07192794457440049","0.07192794457440049","0.07192794457440049"
"172","0.07221487489555103","0.07221487489555103","0.07221487489555103"
"175","0.07155256605652799","0.07155256605652799","0.07155256605652799"
"176","0.07210024663691708","0.07210024663691708","0.07210024663691708"
"177","0.07198706586979989","0.07198706586979989","0.07198706586979989"
"178","0.07149028715216926","0.07149028715216926","0.07149028715216926"
"179","0.0722115337546939","0.0722115337546939","0.0722115337546939"
"182","0.07140953083407962","0.07140953083407962","0.07140953083407962"
"183","0.07162631635873963","0.07162631635873963","0.07162631635873963"
"184","0.0720755624746779","0.0720755624746779","0.0720755624746779"
"185","0.07178673259692657","0.07178673259692657","0.07178673259692657"
"186","0.07160304136147831","0.07160304136147831","0.07160304136147831"
"189","0.07117054773671613","0.07117054773671613","0.07117054773671613"
"190","0.0712497234158419","0.0712497234158419","0.0712497234158419"
"191","0.07135543219350907","0.07135543219350907","0.07135543219350907"
"192","0.07114721094479394","0.07114721094479394","0.07114721094479394"
"193","0.07208678239079486","0.07208678239079486","0.07208678239079486"
"196","0.07192823959043809","0.07192823959043809","0.07192823959043809"
"197","0.07129526728277394","0.07129526728277394","0.07129526728277394"
"198","0.07158204678598928","0.07158204678598928","0.07158204678598928"
"199","0.0714257149192752","0.0714257149192752","0.0714257149192752"
"200","0.07082974919335229","0.07082974919335229","0.07082974919335229"
"203","0.07166950223911112","0.07166950223911112","0.07166950223911112"
"204","0.07105612658672276","0.07105612658672276","0.07105612658672276"
"205","0.07120422211568199","0.07120422211568199","0.07120422211568199"
"206","0.07168538208556066","0.07168538208556066","0.07168538208556066"
"207","0.07179367625140474","0.07179367625140474","0.07179367625140474"
