"Step","dynunet_fold1 - train/total","dynunet_fold1 - train/total__MIN","dynunet_fold1 - train/total__MAX"
"100","0.11429594672442257","0.11429594672442257","0.11429594672442257"
"101","0.1138855924837904","0.1138855924837904","0.1138855924837904"
"102","0.11289058712984383","0.11289058712984383","0.11289058712984383"
"105","0.11339155795431627","0.11339155795431627","0.11339155795431627"
"106","0.11246436157412988","0.11246436157412988","0.11246436157412988"
"107","0.1133654518637532","0.1133654518637532","0.1133654518637532"
"108","0.1118782662455944","0.1118782662455944","0.1118782662455944"
"109","0.11299242582666039","0.11299242582666039","0.11299242582666039"
"112","0.11243872945620255","0.11243872945620255","0.11243872945620255"
"113","0.1119955259121277","0.1119955259121277","0.1119955259121277"
"114","0.11184427704162155","0.11184427704162155","0.11184427704162155"
"115","0.11139875921739258","0.11139875921739258","0.11139875921739258"
"116","0.11196062687050665","0.11196062687050665","0.11196062687050665"
"119","0.1124873918267491","0.1124873918267491","0.1124873918267491"
"120","0.1119404475011125","0.1119404475011125","0.1119404475011125"
"121","0.11123261975680852","0.11123261975680852","0.11123261975680852"
"122","0.11192318113335284","0.11192318113335284","0.11192318113335284"
"123","0.11140690244395625","0.11140690244395625","0.11140690244395625"
"126","0.11045346593532662","0.11045346593532662","0.11045346593532662"
"127","0.11095547472284019","0.11095547472284019","0.11095547472284019"
"128","0.1104635523200777","0.1104635523200777","0.1104635523200777"
"129","0.1108500643016456","0.1108500643016456","0.1108500643016456"
"130","0.11084850906753244","0.11084850906753244","0.11084850906753244"
"133","0.10967823029072447","0.10967823029072447","0.10967823029072447"
"134","0.1108822420086244","0.1108822420086244","0.1108822420086244"
"135","0.11022904419110387","0.11022904419110387","0.11022904419110387"
"136","0.11020721958393788","0.11020721958393788","0.11020721958393788"
"137","0.10986230225409119","0.10986230225409119","0.10986230225409119"
"140","0.1094231286932295","0.1094231286932295","0.1094231286932295"
"141","0.10947486712673912","0.10947486712673912","0.10947486712673912"
"142","0.10868169267226446","0.10868169267226446","0.10868169267226446"
"143","0.10885802977738572","0.10885802977738572","0.10885802977738572"
"144","0.10985360348403647","0.10985360348403647","0.10985360348403647"
"147","0.10901207062294828","0.10901207062294828","0.10901207062294828"
"148","0.10888519283238944","0.10888519283238944","0.10888519283238944"
"149","0.10954723149150997","0.10954723149150997","0.10954723149150997"
"150","0.10871912112653062","0.10871912112653062","0.10871912112653062"
"151","0.10954543939152596","0.10954543939152596","0.10954543939152596"
"154","0.10917775717753417","0.10917775717753417","0.10917775717753417"
"155","0.10913573001063877","0.10913573001063877","0.10913573001063877"
"156","0.1079500539498444","0.1079500539498444","0.1079500539498444"
"157","0.10902268687077674","0.10902268687077674","0.10902268687077674"
"158","0.10873892880347255","0.10873892880347255","0.10873892880347255"
"161","0.10800177116930743","0.10800177116930743","0.10800177116930743"
"162","0.10854543865662375","0.10854543865662375","0.10854543865662375"
"163","0.10800696760254763","0.10800696760254763","0.10800696760254763"
"164","0.10841324800036815","0.10841324800036815","0.10841324800036815"
"165","0.10883269905620678","0.10883269905620678","0.10883269905620678"
"168","0.10877191297330963","0.10877191297330963","0.10877191297330963"
"169","0.10786772448996897","0.10786772448996897","0.10786772448996897"
"170","0.10784792812597571","0.10784792812597571","0.10784792812597571"
"171","0.10815531444973696","0.10815531444973696","0.10815531444973696"
"172","0.10816157103447623","0.10816157103447623","0.10816157103447623"
"175","0.10815952113301401","0.10815952113301401","0.10815952113301401"
"176","0.10703621865605464","0.10703621865605464","0.10703621865605464"
"177","0.10808628035136761","0.10808628035136761","0.10808628035136761"
"178","0.10740645137288934","0.10740645137288934","0.10740645137288934"
"179","0.10812846769969829","0.10812846769969829","0.10812846769969829"
"182","0.10759752294556661","0.10759752294556661","0.10759752294556661"
"183","0.10714514056438362","0.10714514056438362","0.10714514056438362"
"184","0.10782066944712426","0.10782066944712426","0.10782066944712426"
"185","0.1076785543675482","0.1076785543675482","0.1076785543675482"
"186","0.10759851103648543","0.10759851103648543","0.10759851103648543"
"189","0.10642459885584134","0.10642459885584134","0.10642459885584134"
"190","0.10667074112286105","0.10667074112286105","0.10667074112286105"
"191","0.1073192775277703","0.1073192775277703","0.1073192775277703"
"192","0.10619710346792716","0.10619710346792716","0.10619710346792716"
"193","0.10693042703150284","0.10693042703150284","0.10693042703150284"
"196","0.10783585620181256","0.10783585620181256","0.10783585620181256"
"197","0.10720232753808816","0.10720232753808816","0.10720232753808816"
"198","0.10678640018656721","0.10678640018656721","0.10678640018656721"
"199","0.1071587011431751","0.1071587011431751","0.1071587011431751"
"200","0.10735993916813881","0.10735993916813881","0.10735993916813881"
"203","0.10807803876947983","0.10807803876947983","0.10807803876947983"
"204","0.10742697442853541","0.10742697442853541","0.10742697442853541"
"205","0.10683263819342181","0.10683263819342181","0.10683263819342181"
"206","0.10824402733363243","0.10824402733363243","0.10824402733363243"
"207","0.10830527167259292","0.10830527167259292","0.10830527167259292"
