"Step","unet2d_25d_fold4 - train/mae","unet2d_25d_fold4 - train/mae__MIN","unet2d_25d_fold4 - train/mae__MAX"
"60","0.04867104346900974","0.04867104346900974","0.04867104346900974"
"63","0.048316377559839196","0.048316377559839196","0.048316377559839196"
"64","0.048005063632072804","0.048005063632072804","0.048005063632072804"
"65","0.04749226075942589","0.04749226075942589","0.04749226075942589"
"66","0.047242025707326586","0.047242025707326586","0.047242025707326586"
"67","0.04687868695660138","0.04687868695660138","0.04687868695660138"
"70","0.046511816659509","0.046511816659509","0.046511816659509"
"71","0.046202811906919064","0.046202811906919064","0.046202811906919064"
"72","0.04579194165640676","0.04579194165640676","0.04579194165640676"
"73","0.045501945284437066","0.045501945284437066","0.045501945284437066"
"74","0.04520212169740274","0.04520212169740274","0.04520212169740274"
"77","0.04491796362842155","0.04491796362842155","0.04491796362842155"
"78","0.04457838850597027","0.04457838850597027","0.04457838850597027"
"79","0.04425440529405533","0.04425440529405533","0.04425440529405533"
"80","0.04389814881660087","0.04389814881660087","0.04389814881660087"
"81","0.043599361507796947","0.043599361507796947","0.043599361507796947"
"84","0.043382914730296776","0.043382914730296776","0.043382914730296776"
"85","0.043135830227671805","0.043135830227671805","0.043135830227671805"
"86","0.04280271872844494","0.04280271872844494","0.04280271872844494"
"87","0.04257804246894196","0.04257804246894196","0.04257804246894196"
"88","0.04232233301587673","0.04232233301587673","0.04232233301587673"
"91","0.04206917920977887","0.04206917920977887","0.04206917920977887"
"92","0.041899472860137246","0.041899472860137246","0.041899472860137246"
"93","0.04161886196322893","0.04161886196322893","0.04161886196322893"
"94","0.04140200624952369","0.04140200624952369","0.04140200624952369"
"95","0.04124407273704997","0.04124407273704997","0.04124407273704997"
"98","0.04106444102010609","0.04106444102010609","0.04106444102010609"
"99","0.04085409451168751","0.04085409451168751","0.04085409451168751"
"100","0.04062458345136898","0.04062458345136898","0.04062458345136898"
"101","0.040500075929560383","0.040500075929560383","0.040500075929560383"
"102","0.04024241235769311","0.04024241235769311","0.04024241235769311"
"105","0.040188029718348235","0.040188029718348235","0.040188029718348235"
"106","0.03998365675124927","0.03998365675124927","0.03998365675124927"
"107","0.03981796593932563","0.03981796593932563","0.03981796593932563"
"108","0.039718509129938975","0.039718509129938975","0.039718509129938975"
"109","0.03957808446507757","0.03957808446507757","0.03957808446507757"
"112","0.03954214901724867","0.03954214901724867","0.03954214901724867"
"113","0.039412242109468816","0.039412242109468816","0.039412242109468816"
"114","0.03933282171263079","0.03933282171263079","0.03933282171263079"
"115","0.03920357161411965","0.03920357161411965","0.03920357161411965"
"116","0.03914688802472977","0.03914688802472977","0.03914688802472977"
"119","0.03904434943737036","0.03904434943737036","0.03904434943737036"
"120","0.038969147226596355","0.038969147226596355","0.038969147226596355"
"121","0.03887921630425148","0.03887921630425148","0.03887921630425148"
"122","0.03884395309319665","0.03884395309319665","0.03884395309319665"
"123","0.038727982386555386","0.038727982386555386","0.038727982386555386"
"126","0.03876756999861393","0.03876756999861393","0.03876756999861393"
"127","0.03869844028478379","0.03869844028478379","0.03869844028478379"
"128","0.0386551501696253","0.0386551501696253","0.0386551501696253"
"129","0.03861790252168716","0.03861790252168716","0.03861790252168716"
"130","0.03860261454534383","0.03860261454534383","0.03860261454534383"
"133","0.03856159500119244","0.03856159500119244","0.03856159500119244"
"134","0.03855193386231419","0.03855193386231419","0.03855193386231419"
"135","0.038546518027540076","0.038546518027540076","0.038546518027540076"
"136","0.038531006818851514","0.038531006818851514","0.038531006818851514"
"137","0.038505865448938734","0.038505865448938734","0.038505865448938734"
