"Step","swin_unetr_fold1 - train/total","swin_unetr_fold1 - train/total__MIN","swin_unetr_fold1 - train/total__MAX"
"42","0.08050633500152755","0.08050633500152755","0.08050633500152755"
"43","0.08091974261144248","0.08091974261144248","0.08091974261144248"
"44","0.0796059681832371","0.0796059681832371","0.0796059681832371"
"45","0.07956810375409466","0.07956810375409466","0.07956810375409466"
"46","0.07959504360212134","0.07959504360212134","0.07959504360212134"
"49","0.0788200373531549","0.0788200373531549","0.0788200373531549"
"50","0.07861436761964063","0.07861436761964063","0.07861436761964063"
"51","0.07837629028358113","0.07837629028358113","0.07837629028358113"
"52","0.07789531515696911","0.07789531515696911","0.07789531515696911"
"53","0.07796455848079126","0.07796455848079126","0.07796455848079126"
"56","0.07823362279768017","0.07823362279768017","0.07823362279768017"
"57","0.07842976176603274","0.07842976176603274","0.07842976176603274"
"58","0.07797611807170626","0.07797611807170626","0.07797611807170626"
"59","0.0780352830374815","0.0780352830374815","0.0780352830374815"
"60","0.07740955874454875","0.07740955874454875","0.07740955874454875"
"63","0.07794267615379999","0.07794267615379999","0.07794267615379999"
"64","0.07766600896793849","0.07766600896793849","0.07766600896793849"
"65","0.07801241945430991","0.07801241945430991","0.07801241945430991"
"66","0.07680760097117426","0.07680760097117426","0.07680760097117426"
"67","0.0766765073211904","0.0766765073211904","0.0766765073211904"
"70","0.07637100126060105","0.07637100126060105","0.07637100126060105"
"71","0.07652494566337693","0.07652494566337693","0.07652494566337693"
"72","0.0762280581339597","0.0762280581339597","0.0762280581339597"
"73","0.07654371687404618","0.07654371687404618","0.07654371687404618"
"74","0.07598531168171918","0.07598531168171918","0.07598531168171918"
"77","0.07631847376278017","0.07631847376278017","0.07631847376278017"
"78","0.07565957011233661","0.07565957011233661","0.07565957011233661"
"79","0.07599953056546936","0.07599953056546936","0.07599953056546936"
"80","0.07586315813176012","0.07586315813176012","0.07586315813176012"
"81","0.07594977207108929","0.07594977207108929","0.07594977207108929"
"84","0.07559947054520717","0.07559947054520717","0.07559947054520717"
"85","0.07481785251121985","0.07481785251121985","0.07481785251121985"
"86","0.07537159698640371","0.07537159698640371","0.07537159698640371"
"87","0.0751651876083942","0.0751651876083942","0.0751651876083942"
"88","0.0757998506844979","0.0757998506844979","0.0757998506844979"
"91","0.07504584944053065","0.07504584944053065","0.07504584944053065"
"92","0.07464977728456935","0.07464977728456935","0.07464977728456935"
"93","0.07478632645387186","0.07478632645387186","0.07478632645387186"
"94","0.07483412582403073","0.07483412582403073","0.07483412582403073"
"95","0.0746319947433678","0.0746319947433678","0.0746319947433678"
"98","0.07501467085520039","0.07501467085520039","0.07501467085520039"
"99","0.07467430480352695","0.07467430480352695","0.07467430480352695"
"100","0.07465986249004833","0.07465986249004833","0.07465986249004833"
"101","0.07405082353449213","0.07405082353449213","0.07405082353449213"
"102","0.07368067517227521","0.07368067517227521","0.07368067517227521"
"105","0.07423110653291501","0.07423110653291501","0.07423110653291501"
"106","0.07400701616414988","0.07400701616414988","0.07400701616414988"
"107","0.073507006483725","0.073507006483725","0.073507006483725"
"108","0.0734317623536421","0.0734317623536421","0.0734317623536421"
"109","0.07341607994106658","0.07341607994106658","0.07341607994106658"
"112","0.07309126686828929","0.07309126686828929","0.07309126686828929"
"113","0.07377158911341601","0.07377158911341601","0.07377158911341601"
"114","0.07432841879993","0.07432841879993","0.07432841879993"
"115","0.07370949924512246","0.07370949924512246","0.07370949924512246"
"116","0.07311742578217864","0.07311742578217864","0.07311742578217864"
"119","0.0729136974303842","0.0729136974303842","0.0729136974303842"
"120","0.07370139488414156","0.07370139488414156","0.07370139488414156"
"121","0.07361198399514282","0.07361198399514282","0.07361198399514282"
"122","0.07234468967633652","0.07234468967633652","0.07234468967633652"
"123","0.07313592575119558","0.07313592575119558","0.07313592575119558"
"126","0.07308554829368408","0.07308554829368408","0.07308554829368408"
"127","0.07285853988265223","0.07285853988265223","0.07285853988265223"
"128","0.07328065462083883","0.07328065462083883","0.07328065462083883"
"129","0.07217968512352685","0.07217968512352685","0.07217968512352685"
"130","0.07239350839215633","0.07239350839215633","0.07239350839215633"
"133","0.07231941258079207","0.07231941258079207","0.07231941258079207"
"134","0.0726973232712387","0.0726973232712387","0.0726973232712387"
"135","0.07202524440846854","0.07202524440846854","0.07202524440846854"
"136","0.07274366143457914","0.07274366143457914","0.07274366143457914"
"137","0.07219059881955804","0.07219059881955804","0.07219059881955804"
"140","0.072605566575204","0.072605566575204","0.072605566575204"
"141","0.07222035694040874","0.07222035694040874","0.07222035694040874"
"142","0.07186893201372646","0.07186893201372646","0.07186893201372646"
"143","0.07181978227219896","0.07181978227219896","0.07181978227219896"
"144","0.07221423466052372","0.07221423466052372","0.07221423466052372"
"147","0.0725638997666457","0.0725638997666457","0.0725638997666457"
"148","0.0716420422213402","0.0716420422213402","0.0716420422213402"
"149","0.07160783770193802","0.07160783770193802","0.07160783770193802"
"150","0.07209257531943389","0.07209257531943389","0.07209257531943389"
"151","0.07177670966043617","0.07177670966043617","0.07177670966043617"
"154","0.07216998362647635","0.07216998362647635","0.07216998362647635"
"155","0.07122803702990795","0.07122803702990795","0.07122803702990795"
"156","0.07201067426189522","0.07201067426189522","0.07201067426189522"
"157","0.07208701309564551","0.07208701309564551","0.07208701309564551"
"158","0.07135254239413516","0.07135254239413516","0.07135254239413516"
"161","0.07133333908910036","0.07133333908910036","0.07133333908910036"
"162","0.07087392138077342","0.07087392138077342","0.07087392138077342"
"163","0.07093514855124572","0.07093514855124572","0.07093514855124572"
"164","0.07146533844020879","0.07146533844020879","0.07146533844020879"
"165","0.0714937594640613","0.0714937594640613","0.0714937594640613"
"168","0.07117927594798783","0.07117927594798783","0.07117927594798783"
"169","0.07116665621993667","0.07116665621993667","0.07116665621993667"
"170","0.07158534140709094","0.07158534140709094","0.07158534140709094"
"171","0.07138106101736813","0.07138106101736813","0.07138106101736813"
"172","0.07085694023710373","0.07085694023710373","0.07085694023710373"
"175","0.07176716240360785","0.07176716240360785","0.07176716240360785"
"176","0.07095284235927789","0.07095284235927789","0.07095284235927789"
"177","0.07069493371598197","0.07069493371598197","0.07069493371598197"
"178","0.0708392641267203","0.0708392641267203","0.0708392641267203"
"179","0.07168202154092426","0.07168202154092426","0.07168202154092426"
"182","0.07084139215949423","0.07084139215949423","0.07084139215949423"
"183","0.07125673343496018","0.07125673343496018","0.07125673343496018"
"184","0.07082319910763017","0.07082319910763017","0.07082319910763017"
"185","0.07082470422771908","0.07082470422771908","0.07082470422771908"
"186","0.07131957135251946","0.07131957135251946","0.07131957135251946"
"189","0.07047348980816057","0.07047348980816057","0.07047348980816057"
"190","0.07110092740453522","0.07110092740453522","0.07110092740453522"
"191","0.07067948702452664","0.07067948702452664","0.07067948702452664"
"192","0.07100119788776196","0.07100119788776196","0.07100119788776196"
"193","0.07134783214655628","0.07134783214655628","0.07134783214655628"
"196","0.0704878907652221","0.0704878907652221","0.0704878907652221"
"197","0.07124641677667085","0.07124641677667085","0.07124641677667085"
"198","0.0712169088653563","0.0712169088653563","0.0712169088653563"
"199","0.07127984781604406","0.07127984781604406","0.07127984781604406"
"200","0.07086454410492987","0.07086454410492987","0.07086454410492987"
"203","0.07073940024953093","0.07073940024953093","0.07073940024953093"
"204","0.0711542334567828","0.0711542334567828","0.0711542334567828"
"205","0.07121477067244775","0.07121477067244775","0.07121477067244775"
"206","0.07161944615100288","0.07161944615100288","0.07161944615100288"
"207","0.07071945073538626","0.07071945073538626","0.07071945073538626"
