"Step","swin_unetr_fold1 - train/mae","swin_unetr_fold1 - train/mae__MIN","swin_unetr_fold1 - train/mae__MAX"
"94","0.0636621808181658","0.0636621808181658","0.0636621808181658"
"95","0.06351017811359813","0.06351017811359813","0.06351017811359813"
"98","0.06382377241794585","0.06382377241794585","0.06382377241794585"
"99","0.06350709531694103","0.06350709531694103","0.06350709531694103"
"100","0.06356403897455953","0.06356403897455953","0.06356403897455953"
"101","0.06299212190334673","0.06299212190334673","0.06299212190334673"
"102","0.06258862188944665","0.06258862188944665","0.06258862188944665"
"105","0.06313640875963583","0.06313640875963583","0.06313640875963583"
"106","0.06290868062876745","0.06290868062876745","0.06290868062876745"
"107","0.06248415207280677","0.06248415207280677","0.06248415207280677"
"108","0.062396832281175305","0.062396832281175305","0.062396832281175305"
"109","0.06239946680929657","0.06239946680929657","0.06239946680929657"
"112","0.06205509944105303","0.06205509944105303","0.06205509944105303"
"113","0.06268662863773358","0.06268662863773358","0.06268662863773358"
"114","0.06321456899777764","0.06321456899777764","0.06321456899777764"
"115","0.06265174279803838","0.06265174279803838","0.06265174279803838"
"116","0.06206874341252401","0.06206874341252401","0.06206874341252401"
"119","0.06185981014176994","0.06185981014176994","0.06185981014176994"
"120","0.06253712745464016","0.06253712745464016","0.06253712745464016"
"121","0.06252326643562098","0.06252326643562098","0.06252326643562098"
"122","0.061354026734603176","0.061354026734603176","0.061354026734603176"
"123","0.062080633513089185","0.062080633513089185","0.062080633513089185"
"126","0.0620123280254616","0.0620123280254616","0.0620123280254616"
"127","0.061835042254906554","0.061835042254906554","0.061835042254906554"
"128","0.0622446994424205","0.0622446994424205","0.0622446994424205"
"129","0.06118128398832466","0.06118128398832466","0.06118128398832466"
"130","0.061388330623805845","0.061388330623805845","0.061388330623805845"
"133","0.06131610829479896","0.06131610829479896","0.06131610829479896"
"134","0.06166448863122403","0.06166448863122403","0.06166448863122403"
"135","0.061024748878472874","0.061024748878472874","0.061024748878472874"
"136","0.06171679946551607","0.06171679946551607","0.06171679946551607"
"137","0.06119010593838893","0.06119010593838893","0.06119010593838893"
"140","0.06150658709476843","0.06150658709476843","0.06150658709476843"
"141","0.06118436072432956","0.06118436072432956","0.06118436072432956"
"142","0.06085875962893136","0.06085875962893136","0.06085875962893136"
"143","0.06084116335577247","0.06084116335577247","0.06084116335577247"
"144","0.06123494523455433","0.06123494523455433","0.06123494523455433"
"147","0.06148632750665019","0.06148632750665019","0.06148632750665019"
"148","0.06067298163430064","0.06067298163430064","0.06067298163430064"
"149","0.06058226180115706","0.06058226180115706","0.06058226180115706"
"150","0.06106144502845661","0.06106144502845661","0.06106144502845661"
"151","0.0607859789423072","0.0607859789423072","0.0607859789423072"
"154","0.06109505433294906","0.06109505433294906","0.06109505433294906"
"155","0.060261487688675716","0.060261487688675716","0.060261487688675716"
"156","0.06094848923082766","0.06094848923082766","0.06094848923082766"
"157","0.061051958167494084","0.061051958167494084","0.061051958167494084"
"158","0.06036444385818234","0.06036444385818234","0.06036444385818234"
"161","0.06036454055143835","0.06036454055143835","0.06036454055143835"
"162","0.059949268056765134","0.059949268056765134","0.059949268056765134"
"163","0.0600149520991362","0.0600149520991362","0.0600149520991362"
"164","0.06052963064027975","0.06052963064027975","0.06052963064027975"
"165","0.06054296496110561","0.06054296496110561","0.06054296496110561"
"168","0.060195956386860615","0.060195956386860615","0.060195956386860615"
"169","0.06019207917444118","0.06019207917444118","0.06019207917444118"
"170","0.0605781810434769","0.0605781810434769","0.0605781810434769"
"171","0.060390253921212764","0.060390253921212764","0.060390253921212764"
"172","0.059924256999964835","0.059924256999964835","0.059924256999964835"
"175","0.06074170154031543","0.06074170154031543","0.06074170154031543"
"176","0.059953439624695855","0.059953439624695855","0.059953439624695855"
"177","0.059816151383651414","0.059816151383651414","0.059816151383651414"
"178","0.05994472120590186","0.05994472120590186","0.05994472120590186"
"179","0.06072620985610209","0.06072620985610209","0.06072620985610209"
"182","0.05989407412949708","0.05989407412949708","0.05989407412949708"
"183","0.0602808533094267","0.0602808533094267","0.0602808533094267"
"184","0.059879656903268325","0.059879656903268325","0.059879656903268325"
"185","0.059882442348987444","0.059882442348987444","0.059882442348987444"
"186","0.06039988856613475","0.06039988856613475","0.06039988856613475"
"189","0.05954994452266563","0.05954994452266563","0.05954994452266563"
"190","0.06011883866896619","0.06011883866896619","0.06011883866896619"
"191","0.05971219725664947","0.05971219725664947","0.05971219725664947"
"192","0.06009780440290027","0.06009780440290027","0.06009780440290027"
"193","0.06042086304713734","0.06042086304713734","0.06042086304713734"
"196","0.05955037652808181","0.05955037652808181","0.05955037652808181"
"197","0.06028174249419047","0.06028174249419047","0.06028174249419047"
"198","0.06030761236571848","0.06030761236571848","0.06030761236571848"
"199","0.06028939357422518","0.06028939357422518","0.06028939357422518"
"200","0.059905008093385406","0.059905008093385406","0.059905008093385406"
"203","0.059761241035036","0.059761241035036","0.059761241035036"
"204","0.060186201559371634","0.060186201559371634","0.060186201559371634"
"205","0.06020706764813432","0.06020706764813432","0.06020706764813432"
"206","0.06063515476547827","0.06063515476547827","0.06063515476547827"
"207","0.0598017986414317","0.0598017986414317","0.0598017986414317"
