"Step","swin_unetr_fold4 - train/mae","swin_unetr_fold4 - train/mae__MIN","swin_unetr_fold4 - train/mae__MAX"
"53","0.06666425421138014","0.06666425421138014","0.06666425421138014"
"56","0.06637239193374826","0.06637239193374826","0.06637239193374826"
"57","0.06571929662570872","0.06571929662570872","0.06571929662570872"
"58","0.06567013449061734","0.06567013449061734","0.06567013449061734"
"59","0.06580523360363705","0.06580523360363705","0.06580523360363705"
"60","0.06538994918169039","0.06538994918169039","0.06538994918169039"
"63","0.06583082871752959","0.06583082871752959","0.06583082871752959"
"64","0.06543583021806976","0.06543583021806976","0.06543583021806976"
"65","0.06493581602949303","0.06493581602949303","0.06493581602949303"
"66","0.06475052875959461","0.06475052875959461","0.06475052875959461"
"67","0.06468669950789079","0.06468669950789079","0.06468669950789079"
"70","0.06516509448312882","0.06516509448312882","0.06516509448312882"
"71","0.06435417876625132","0.06435417876625132","0.06435417876625132"
"72","0.06381927487555063","0.06381927487555063","0.06381927487555063"
"73","0.06469360292943488","0.06469360292943488","0.06469360292943488"
"74","0.06398741264584158","0.06398741264584158","0.06398741264584158"
"77","0.06395689468251513","0.06395689468251513","0.06395689468251513"
"78","0.0635105067653859","0.0635105067653859","0.0635105067653859"
"79","0.06368061314139829","0.06368061314139829","0.06368061314139829"
"80","0.06357902492000268","0.06357902492000268","0.06357902492000268"
"81","0.06309384948394983","0.06309384948394983","0.06309384948394983"
"84","0.0632476832961048","0.0632476832961048","0.0632476832961048"
"85","0.0635256342917729","0.0635256342917729","0.0635256342917729"
"86","0.06334811299345325","0.06334811299345325","0.06334811299345325"
"87","0.06306705578505896","0.06306705578505896","0.06306705578505896"
"88","0.06314148068967121","0.06314148068967121","0.06314148068967121"
"91","0.06312314807045119","0.06312314807045119","0.06312314807045119"
"92","0.06316430113413099","0.06316430113413099","0.06316430113413099"
"93","0.06274904645818485","0.06274904645818485","0.06274904645818485"
"94","0.06261027580807006","0.06261027580807006","0.06261027580807006"
"95","0.06303874778482846","0.06303874778482846","0.06303874778482846"
"98","0.06244900317452285","0.06244900317452285","0.06244900317452285"
"99","0.06287305426460009","0.06287305426460009","0.06287305426460009"
"100","0.06203662035481393","0.06203662035481393","0.06203662035481393"
"101","0.06176719961679877","0.06176719961679877","0.06176719961679877"
"102","0.061891874855889116","0.061891874855889116","0.061891874855889116"
"105","0.06200051524618049","0.06200051524618049","0.06200051524618049"
"106","0.062234162758295596","0.062234162758295596","0.062234162758295596"
"107","0.061971614938370126","0.061971614938370126","0.061971614938370126"
"108","0.061437017088212864","0.061437017088212864","0.061437017088212864"
"109","0.06180453045418401","0.06180453045418401","0.06180453045418401"
"112","0.06080705176165919","0.06080705176165919","0.06080705176165919"
"113","0.06140151534020322","0.06140151534020322","0.06140151534020322"
"114","0.061562148685925126","0.061562148685925126","0.061562148685925126"
"115","0.061200703732613035","0.061200703732613035","0.061200703732613035"
"116","0.06120292185634761","0.06120292185634761","0.06120292185634761"
"119","0.06100839190587369","0.06100839190587369","0.06100839190587369"
"120","0.06089972363197552","0.06089972363197552","0.06089972363197552"
"121","0.06071964228831505","0.06071964228831505","0.06071964228831505"
"122","0.06128828530199826","0.06128828530199826","0.06128828530199826"
"123","0.06083758837758658","0.06083758837758658","0.06083758837758658"
"126","0.0607168964700186","0.0607168964700186","0.0607168964700186"
"127","0.061150374797174854","0.061150374797174854","0.061150374797174854"
"128","0.06109674100650446","0.06109674100650446","0.06109674100650446"
"129","0.060764767219499555","0.060764767219499555","0.060764767219499555"
"130","0.06013946430898447","0.06013946430898447","0.06013946430898447"
"133","0.06059672460201363","0.06059672460201363","0.06059672460201363"
"134","0.06086024325079492","0.06086024325079492","0.06086024325079492"
"135","0.05945556427675981","0.05945556427675981","0.05945556427675981"
"136","0.06070636780369327","0.06070636780369327","0.06070636780369327"
"137","0.06029939141575062","0.06029939141575062","0.06029939141575062"
"140","0.06086254629183794","0.06086254629183794","0.06086254629183794"
"141","0.06005193054631803","0.06005193054631803","0.06005193054631803"
"142","0.06030252342289374","0.06030252342289374","0.06030252342289374"
"143","0.05951341320247617","0.05951341320247617","0.05951341320247617"
"144","0.05977504498920691","0.05977504498920691","0.05977504498920691"
"147","0.06007802592224359","0.06007802592224359","0.06007802592224359"
"148","0.05950105521771614","0.05950105521771614","0.05950105521771614"
"149","0.05977701509852147","0.05977701509852147","0.05977701509852147"
"150","0.05929588099949657","0.05929588099949657","0.05929588099949657"
"151","0.06005046050995588","0.06005046050995588","0.06005046050995588"
"154","0.06005095904009099","0.06005095904009099","0.06005095904009099"
"155","0.05950892091573862","0.05950892091573862","0.05950892091573862"
"156","0.05943048187781962","0.05943048187781962","0.05943048187781962"
"157","0.059323451808250466","0.059323451808250466","0.059323451808250466"
"158","0.05979247110016789","0.05979247110016789","0.05979247110016789"
"161","0.059162022943707024","0.059162022943707024","0.059162022943707024"
"162","0.05946434391903858","0.05946434391903858","0.05946434391903858"
"163","0.059689731679587237","0.059689731679587237","0.059689731679587237"
"164","0.05998716429258107","0.05998716429258107","0.05998716429258107"
"165","0.059477325988486894","0.059477325988486894","0.059477325988486894"
"168","0.05925457390501983","0.05925457390501983","0.05925457390501983"
"169","0.05958636116928403","0.05958636116928403","0.05958636116928403"
"170","0.05940119974459994","0.05940119974459994","0.05940119974459994"
"171","0.059273917047954594","0.059273917047954594","0.059273917047954594"
"172","0.05955005906518251","0.05955005906518251","0.05955005906518251"
"175","0.05970117856585471","0.05970117856585471","0.05970117856585471"
"176","0.05944309897165641","0.05944309897165641","0.05944309897165641"
"177","0.05934939637064097","0.05934939637064097","0.05934939637064097"
"178","0.059463280286301996","0.059463280286301996","0.059463280286301996"
"179","0.059310980346335446","0.059310980346335446","0.059310980346335446"
"182","0.05920496141562162","0.05920496141562162","0.05920496141562162"
"183","0.05933570277879163","0.05933570277879163","0.05933570277879163"
"184","0.05923905948249394","0.05923905948249394","0.05923905948249394"
"185","0.058750855967756484","0.058750855967756484","0.058750855967756484"
"186","0.059160328939854775","0.059160328939854775","0.059160328939854775"
"189","0.059238650199412074","0.059238650199412074","0.059238650199412074"
"190","0.059018250138420394","0.059018250138420394","0.059018250138420394"
"191","0.058960713410939114","0.058960713410939114","0.058960713410939114"
"192","0.059048050451889475","0.059048050451889475","0.059048050451889475"
"193","0.059324333329456726","0.059324333329456726","0.059324333329456726"
"196","0.059368582856770984","0.059368582856770984","0.059368582856770984"
"197","0.05893303619971253","0.05893303619971253","0.05893303619971253"
"198","0.059414163733717884","0.059414163733717884","0.059414163733717884"
"199","0.058629652922751775","0.058629652922751775","0.058629652922751775"
"200","0.05903854759784162","0.05903854759784162","0.05903854759784162"
"203","0.05850228242054139","0.05850228242054139","0.05850228242054139"
"204","0.05862115620842634","0.05862115620842634","0.05862115620842634"
"205","0.059289639136808285","0.059289639136808285","0.059289639136808285"
"206","0.05908502955452316","0.05908502955452316","0.05908502955452316"
"207","0.058585801864843454","0.058585801864843454","0.058585801864843454"
