"Step","dynunet_fold3 - train/mae","dynunet_fold3 - train/mae__MIN","dynunet_fold3 - train/mae__MAX"
"130","0.056428267029124124","0.056428267029124124","0.056428267029124124"
"133","0.05681457890290163","0.05681457890290163","0.05681457890290163"
"134","0.05613549823411861","0.05613549823411861","0.05613549823411861"
"135","0.0561702989673415","0.0561702989673415","0.0561702989673415"
"136","0.056009220581936206","0.056009220581936206","0.056009220581936206"
"137","0.056570421391394045","0.056570421391394045","0.056570421391394045"
"140","0.05607291231269809","0.05607291231269809","0.05607291231269809"
"141","0.055716760415074944","0.055716760415074944","0.055716760415074944"
"142","0.05615423598827605","0.05615423598827605","0.05615423598827605"
"143","0.05553084406669837","0.05553084406669837","0.05553084406669837"
"144","0.05531614356609886","0.05531614356609886","0.05531614356609886"
"147","0.05554958586993408","0.05554958586993408","0.05554958586993408"
"148","0.05566434152665715","0.05566434152665715","0.05566434152665715"
"149","0.05579391978862122","0.05579391978862122","0.05579391978862122"
"150","0.055164141997847846","0.055164141997847846","0.055164141997847846"
"151","0.05526142233437567","0.05526142233437567","0.05526142233437567"
"154","0.05465169884674311","0.05465169884674311","0.05465169884674311"
"155","0.05539031358652992","0.05539031358652992","0.05539031358652992"
"156","0.055348062769109564","0.055348062769109564","0.055348062769109564"
"157","0.05508354116134651","0.05508354116134651","0.05508354116134651"
"158","0.0553048637234978","0.0553048637234978","0.0553048637234978"
"161","0.05483897826654462","0.05483897826654462","0.05483897826654462"
"162","0.05568306543160286","0.05568306543160286","0.05568306543160286"
"163","0.05428538022670477","0.05428538022670477","0.05428538022670477"
"164","0.055349541497145244","0.055349541497145244","0.055349541497145244"
"165","0.05437991420334088","0.05437991420334088","0.05437991420334088"
"168","0.055301626333584666","0.055301626333584666","0.055301626333584666"
"169","0.055166002445437866","0.055166002445437866","0.055166002445437866"
"170","0.05493645768810756","0.05493645768810756","0.05493645768810756"
"171","0.05435567393951263","0.05435567393951263","0.05435567393951263"
"172","0.05502929099127409","0.05502929099127409","0.05502929099127409"
"175","0.0548935518670449","0.0548935518670449","0.0548935518670449"
"176","0.05483400582267498","0.05483400582267498","0.05483400582267498"
"177","0.05429157017092532","0.05429157017092532","0.05429157017092532"
"178","0.0547017381178541","0.0547017381178541","0.0547017381178541"
"179","0.05462842880693902","0.05462842880693902","0.05462842880693902"
"182","0.05477914086793958","0.05477914086793958","0.05477914086793958"
"183","0.05462876435361207","0.05462876435361207","0.05462876435361207"
"184","0.05448262584114097","0.05448262584114097","0.05448262584114097"
"185","0.05466373890264213","0.05466373890264213","0.05466373890264213"
"186","0.05434487883472256","0.05434487883472256","0.05434487883472256"
"189","0.05467738425982693","0.05467738425982693","0.05467738425982693"
"190","0.053874279818946165","0.053874279818946165","0.053874279818946165"
"191","0.0545083380758875","0.0545083380758875","0.0545083380758875"
"192","0.054504649864497635","0.054504649864497635","0.054504649864497635"
"193","0.05403321388340505","0.05403321388340505","0.05403321388340505"
"196","0.05441852261616042","0.05441852261616042","0.05441852261616042"
"197","0.05472191938293518","0.05472191938293518","0.05472191938293518"
"198","0.05418077057989849","0.05418077057989849","0.05418077057989849"
"199","0.05420766452721624","0.05420766452721624","0.05420766452721624"
"200","0.054001412869855506","0.054001412869855506","0.054001412869855506"
"203","0.05445614584005532","0.05445614584005532","0.05445614584005532"
"204","0.05376977521773291","0.05376977521773291","0.05376977521773291"
"205","0.053847712566211146","0.053847712566211146","0.053847712566211146"
"206","0.05434032812609979","0.05434032812609979","0.05434032812609979"
"207","0.05489951544028926","0.05489951544028926","0.05489951544028926"
